C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100
5126703181221763845,7139503454196364936,7714822593324809418,7236561168260865529,4969135927389248982,8407873350506484660,1890010606314753087,6079994048273754355,1146338731385085445,608307967513485314,2218373890731948959,5876209197145084714,1536687780838641795,5339941054817340231,2326701823932967116,1878141939863619910,5692824079386590618,1103143965743833461,8664232164605688069,6574320165075969248,4226181306956291531,5371904970257447853,7965001405039438637,6721713449110212767,3024990101319346100,5172212935526010052,6799901849082437914,1600621773357989694,1751604921449126557,6476537257746548888,8147869705879439626,6585326117577887976,7690619534819239336,6895287083523569766,911822137560134175,3256940860783036366,8455512884934374864,6048823607724284163,5558541402251862901,736803194198984974,1606650167944662849,7879689605393408101,6164869734876630428,6053095479595511176,2402201991534792444,6934986564669626858,6279502394312399676,5761120712905407830,6826046614950132618,8073993904596251991,2400562701757771712,8903487346191116604,5003457302398010686,7862080580749805883,8499409158331554407,2156511934699102351,2364327899165554829,7701640205340331997,2721721387377562830,5746040436437499931,2560651457162481939,2842713771840512320,1281455521030295449,8560287303951612296,1705012632680776951,3783495167202529634,132977841575139974,6797089407270051608,8340207082928801899,3900716933929444049,1623388719508856012,8686120739073410528,7750002327435383437,6679416930107116487,5878061337678145905,7629394309919508022,3240809618768448061,8722051288723332134,2057254807357558394,6462980118005005370,1650796170172341882,6336007741629769614,2132782582339392505,4670684225471503802,5884217124719516128,6565006605768536789,453600526370343322,9111971010383365313,1580560810862027392,3209159695749611128,8948581236298298372,8566575180088649233,8955358619000145818,3891610278436022434,3303706569470430932,5458345413720730269,1517568325988816393,6417965071443359598,582207136541826611,9183386330040638863
7699263574346150678,6188242919192725117,3032973506154554833,1847695264553311676,3182416976191172444,8344529434432427297,1403574395436844042,8346685467023205521,3394772420302971007,7758882932322445901,2220376790678331622,1652495615710923762,4071836993422972974,3537655787897060690,3752641392814242488,5633667079083137215,5813965246926086018,6523606573562120162,2365618646617722541,5999437257155013068,1846103562504608151,5076069131726141847,5275760177621721791,849238944245447244,4959524311505882140,8973014064237992643,8534896357255798019,2705269033239631061,8593955181288070860,4630691759121736439,7567128823521085461,3240994113096422339,2645553163165844868,3357843731716495407,8598488399509355974,6988128082035350182,5360288619007513234,1953908984400063854,1664970079932297058,4069053378121476219,2865470472490281639,8475122860175703037,1533114058987016465,331815941400951055,908947019489437570,2556923055712969874,4299551835707743562,6279098533117044108,6794943681500449158,2530495323525472434,7538116432869342616,2423523961509493136,8594745852261377884,7087244754035551549,5388232137472404512,4952515677792971612,1325145341882575489,8732261914912308701,8531052729341879175,4140265912325230218,8474903062005894167,6116099726110257970,2516409554378775884,1670943251305483256,1814699348422107382,2572138394960695382,3923998790883554256,8359792772704002379,4501206111662567443,3702586613635944870,7702708872131591296,7353711996922336220,1400168867104028961,7353673974847224576,8237293706356090511,1610500954441307123,1513092392541313974,331562323751390421,8513143560942639790,4886965667259209736,3652461672549813812,3008775600840968529,6092001700235187253,7354440408732386025,7067931171523611515,475153072393208380,2589606593424511451,685632359522996391,6742257388204455989,8953844692733728934,622986490827182993,1306634126977602191,1949641604381150348,189253274175647729,1813999290298583047,752215510672206836,230449810991294595,7207753673851437505,2394169619055182064,3967472590690999203
8147946419980103701,7183541189395865479,1468423604358446623,4112069270105163303,2950469515603039020,4227297078693592530,1800557129881716269,1667895949924654472,8611073479687301969,1436455863911189553,7112280464504052601,6115975416962381117,5425788754447807880,5342223892633669036,908679080334943900,5038975373729313975,9161163712796493549,7344585098113275773,2666419796715373328,7465084081251344097,4277684666406196534,1862693117223845741,7419395877693333477,4728469604154691066,6912200140086028588,8327686781949763458,1679010744286083257,6686363655149899030,8082571247751301997,3641705214350712208,3253641847347605043,8897132195549496367,520392841204742050,5656744228700813532,6485060993666369309,913201486954399341,7019217051187437547,982953366027554871,1461109335709934757,2334264026818920024,3843381269541530141,4554530968181056916,9199998621993965413,6506494789740351696,3288451502333266601,9027111289116516083,530270095727758700,2688650451719259228,677473594557332161,3442552682252194202,7077473516721800465,2512934978599163966,8307726137114132965,5086611264361833506,7146103107220647230,8192259476734895634,8206963493965995972,7960440049822279806,6846517682406920779,5761700309031914753,7522092883955361310,1418407710809723821,5735740771476653095,1928561699441007861,5164293310634619583,3168555412536722057,5423460823221860021,3408756979495064739,9046877273514496005,4683726671389103940,120467905157162084,1586887539037545230,1145373907693070316,7135899803762095123,6600583104994946075,4574262947138425139,2802141235515522322,3106574028389271300,2705756506911761002,7736709107755124196,8451698958099760281,1358835017082144878,2515861838042100483,2348947532929057487,6111080023081894205,264715601991454646,7703651797636649568,3426356525373667662,7014994394286279844,9121584780056284643,5762381517325870976,5141199901885695415,7272042830321510328,4869282696428406361,5410153407174603070,4067130962966184448,7981252074552197801,8118360563324729743,3843910438483709176,7570012989859007399
2618615668005696556,962608133469012445,207299659882743787,8086897418967844886,7716878807128447990,5121293178215229478,8586935754508744188,7757024789237410064,6411351020776029158,5135938851264016949,6373732795682096662,7234290307133068853,293879834735420888,2816985909716765952,4364931694758811286,7733834571650879546,7876205286610083210,6666122526765858836,7336158215184006175,3213657939217335765,5033719639487444072,8278707880104783763,7480630798499719096,5622051142530674100,3907332486815523891,7664805325159445360,500677519862483880,3954083996898846854,1834575169621616711,6185443621870136435,5963398440175304575,1928961076779841375,6207010732740639567,7653440381757860475,7533257401602981288,3037136727691957990,1110187705493412718,3410495450224324599,6706406968534246728,4928297626163654885,3394768562817365050,7502333353367695686,7543367788774781623,3826510973278967211,4929050999151861435,5876971994383008785,2217043776636937704,5343620382382444920,4984294142200134144,5502234500574963165,4560347750225535526,3574753790753796116,3226590728824363297,2524112572811116204,6518621516382517411,7081606087087570230,7041375597595404383,5006570472209095994,5041955940301767924,8047867235663550439,668384126835676301,8547947119113468916,253070179856627668,1057943895734691787,8464740643763508417,5488420571484698861,6390938560004060062,7417813851507835493,3356389699710184773,4205007807759700917,7666500300330204684,6385571098133214022,6401330137208178133,7168053821721626815,3169877921274692588,1761298374792600313,5079399324201038263,3210668589428593359,7523386606931641437,7687829198265207,8131399161320476456,4283674235285664759,154854397460605742,4242326947715838286,3534079371275630330,7783562804056133210,2483565597173261002,3330181330998803686,2937642918811027494,4971555589727502158,5356176988756483071,7778784155901729581,7221841711098190121,2070640614189490370,574324199127898309,7250444957236904197,4757413598912660900,8000601746084480225,6927900361740012896,4947742465303722901
3285555604647067953,4573958359158493369,8879742982752413143,3278651736962976004,3565128454536091258,1697957384339841766,2635213764691532289,4337391812424215143,8167385287577379142,5519654324296817981,5653776088063211606,703826295271788717,8321077294156747348,8070864938668237007,4241600290672683026,8731265897747716718,688967808704196059,303601346607550238,4839461749764758656,6672529903505037550,6690571734293998376,4759805712892817348,6668479276352838068,8726182354916422654,9024367703874957302,8036578337001417454,1955589968561631859,8281353499864382119,2291562780459415985,297182922244422227,221031644963162933,3354294479923795618,3249634603774828041,6374245131191468228,4977235828990014198,5843347284631833087,6104609565101423599,3713566221343008220,8797348725516548936,4407747030630202543,3138262183483296638,3882261348447071018,7032998803394629413,6279489107897698615,6550313991957119816,792237973919040851,4808898321127384190,4874357710741759612,3675938505025452135,2180346612723475622,4491107162599569746,1744048795384046346,2386936904632513507,2037791825174643536,6732733042492788726,9063002027734769384,808078828321972954,680012094895575861,5131634928638021644,1714995708545565085,856307469887014478,3765802936844736341,7114920187087776363,7367960124242737684,4085426780767287403,3933932408481111806,5256171735329147549,8089076151145792311,928103028346500020,7257059688595670213,5437070957497956758,1087966747661725624,7661195590433017636,8624510974679609182,4789564080213438141,7089433036065773663,1737731508039035835,6771514754132456665,8774363102307874152,1217739015054493127,1514590329135507422,930246349294160802,669905869921576915,4513313756678983829,8085207978264492962,7069195640818421809,867252210447905330,7757268093508226422,3493157327346718207,3954470836204173438,2223758642446126818,3327080934637759493,4444522653902800739,2892109585654461356,1246525025857165527,8095744961554711573,5466735072522921838,5897702029408896814,1405966102402145736,606391004493025897
6009508539050674055,6583951223133808578,2245236090460167856,5594208857700405068,5284168291563866344,543420957537843367,224412323935027449,5534556258661707259,813076441892905142,8648328213184615186,7426586689213698348,5980108692367151092,4430789840468562283,8721917709350360320,1151587178343111835,6792143250737343012,2763128995654162420,4981220344076410999,1980411415899374936,3038949247656674942,7695959174604006611,7436864497126481246,4261025961294894984,5827564818092679116,5241852321095181506,4906367754298231558,3916606791697203723,8946607561713577095,664829285430190624,1417105328668336791,1961560823832086137,1999878193393910516,2114403589808306627,1525389395215065055,2134109780513845386,7426079990422048356,1975563478601568788,6007150795593296354,1190588445092718407,5019729877405941039,7685756333223632268,7292458715492898254,2531099846761937584,6752531854057148382,4005733411048794705,8965569226151395207,7749351370455246562,2469487790853939746,7232808305123957866,5444868945684549825,4172749710034493094,2543099619132711624,8697464874470297040,1306770561338531722,2775017002122490815,4763522580590308787,2046222039647110006,6258798002091093959,8745783109877568956,3759652659969839287,8970894119014280960,2476586302723727158,7905968624163083269,8893423962340878815,7490095666676597381,4538293011364189545,6892830349491388096,5472734557829550540,375450861331006726,984559330516249343,8941305866162923399,6410049638472085116,5332459119928832968,3045644207324239082,3081287353235449653,1388820733595933585,9075006285216238419,5656344398522447360,5176592657764781762,1255522704683718561,8259087801789879629,6532582830118078787,6700278733716904512,414722924826982489,848659047863470350,8805675261826992855,8096988677802920737,415562969844697333,6033448688550650785,5196176164718090069,1738739155876999473,950284131109441614,398021603115166099,2352817837476836093,4162176619592309707,5790465308223941838,5619409877548962872,8214243019893747440,4008748734467295428,2307914738788093548
5673220726872059597,8298819882948597751,1131951270722438424,7163551307226264026,46090120837334693,3725210670766590747,3482848640124013792,6414564243616699975,8583318967822940890,4742122579766951336,6798999857107793118,6024380303734133697,21254846633981603,603565864422629748,1371205094390368258,4513014572655140467,7022745331571554988,5581012834493888271,5668023695049399932,1625128689329601113,8898305875628007523,8633308819508320491,2491623076101454082,9102134195033008960,3791133356695614364,6035903454546702616,6650229072034133170,5965279496548781184,5232829524710720150,7734853225365104207,1628913415733509235,932549999279713320,1510144608578954693,669333625397644804,7568960594818365041,2815161434840531117,1896100831556576675,2880168519492582088,6820499379701376893,720152087766399261,8718504896906273203,7031530394260579480,214075763408725663,6667943497672198641,356269998593555263,4888853763403189586,5748327904575660249,8442505549346230480,2135086545518004181,7099511710317003706,1719173175644312128,3240153876514129943,3487832513351286784,6422619360300440567,467158707794920064,838154988466439446,7779680491488418204,8899824571147450310,2362340081656394602,2556397912460441067,4763016813818583272,7918757282582867314,564929626483666288,7392998633868470486,5032646680208162169,9123849116556808315,5055591820483185366,5437160193598135829,5213793363276639402,2498319553353334421,6981772099635898793,4675380139513892681,7473295076626576484,2000993603768722497,2229776877041160786,8654316848792786952,6296157822510234493,6490499493937236421,7685377136206332943,5652608885393320722,4347187071089576426,3687108477538840600,754302089701130998,7407142075685398516,344067027197346954,2248233488740341788,8301960751999884780,3495451483268653648,5555009334738226413,4022951122116615261,5106554661343032379,8075522932632297381,4293053325773017932,2522895286361031905,838491523939365336,5527826730430939091,5996738712653617808,2848087092955206403,250245287484428645,2845892673438033916
6584603778522701301,3194747818812136621,2952988573468223928,8683424825550190552,5595615716429182383,5115721061898716459,2714524551209535164,6364837071336435726,5337210705683441116,1019172323514020298,2252477833058705668,4395518739940977546,8701189721653979142,1217115027578011033,9109584947340937028,2747547426955872707,7978025133164938630,2153257786749042313,8417689820007052470,6568737546682305124,2782189240469839787,612477698988711407,75622087987950089,1676039825660506852,537954409719970595,7697334679432473368,8868152075939730455,7617499808068515643,8377740319292306418,469407036955850316,7286566041508892434,1194289009023552839,470809721188852975,579737628090447416,2874724175128795745,2154515063399571350,8476759466694409282,526983994513250796,9165271935109941114,2228383820775414075,2025802519070969961,7231161191541502828,7201840225748356374,5217182142451651779,7374306578137616933,1038942339629472071,5277972621834885912,157247292262621271,7606602308510766818,2903347831481658557,1562783196713368053,202736732984408626,6597325359411705044,8427634520815872127,4305212611402378848,6588193645092831655,8850805880043412607,2446186875112467490,7943154572165126380,591071535699897799,74598581696897588,3131239485007780547,6530151251936914537,4853408338032706989,3821073288345941625,6757575274381358429,8440245186935627849,9121594065112391653,1335739642293048376,692041612161004056,8514571185643219976,3619311865250021713,8939578899102908826,4531252371841779048,8160649709053992622,9083125537497780695,101488158965557505,2306444390611621143,1914399542010858640,4949062430330817096,3663014917681004563,5935150139482243457,61547760777540069,8834367281600574690,4796738389953821455,5926017385388844039,1396643660157310885,3483467021209425927,6947945919130344933,2939835843365956476,3245450219391955475,2208404234583628137,1721324765703864885,5667948444299620419,2441191875406391418,1236405034712740448,7964524416071706724,604327025025275300,1174006419353345660,5388500506190754819
2150404251214558588,6362938497958410019,7542564143722863917,4140647254284552399,2528073063010268990,6540341678769426622,1232649570059739021,7023502928699483553,8276870782739930304,2791390779674248388,5457437083056444463,7878341797048116742,8679783668506838883,6753767690464899003,6756538919482558497,3833321931551588586,7688545450498059481,6535215572103775861,6956243934963618650,3547153838486501477,480929413777256087,59198617931135072,481796603456189383,380102298970797070,6537333511202044442,5468695217079847720,2696382658755294581,819443161637129515,7540472686281948230,7853745502049798080,4567837602400653825,5977776965514964042,6788778260804095030,3648720697578611384,3950222233448112003,871264593031983116,7428137501008554509,5794028589809112652,4339707485107935971,2449130803880983925,2826431537241745429,4618858604240967917,1401411245607858911,3469861126761151976,3948130526127729122,6150384843788042442,7770350692071647314,8391885273859561503,1049789237485443754,1801328267869656222,5402307958046405544,753588133838163113,2479190366518008755,6842354781076339167,5778337206842078983,3993072927748512061,8835409011847113861,2540520020857977590,1512793332626573531,2431033313998740809,6043866004951608578,6657731400202722467,3092375001087291420,1473895161753788888,4416770383185228518,2492917025618642829,5031039758753575274,2680500795105485900,1641360575124851975,348115274259585915,3093885151547906311,5469242749508301654,5865488277316082972,2375480423279154510,8047620415162549107,8220267861208596562,3640721140760883164,5647618717646774971,3816793205021765721,7153886665564211619,9071497237135243559,8024319250729907620,3292689429131720392,7686138203412872186,2468144679363951927,1924227351436343109,2066760152306458178,2858066029423641262,2697570028680656072,4164775297179853558,8185643275145477859,5756125779974287341,4507971850986212336,4583194051819815674,899884240128490899,5552194793903007143,8632980192505196630,980489839596359387,2914823775759664520,2080718069995287325
6226947066095063014,8520758913879206214,2187572132011951720,4531438317764339030,4212305075484694595,4114216843287776915,8240802188823454492,5154187658527080263,7601724443851887956,3984745819080785043,5433802129236697250,386797273974205495,4087147840620088435,2473171830030612656,6741004300879787270,4813820135668117666,5910199113375768295,3269683185202113602,7848368162292586284,6027563228295832788,6427786237061362987,4621985884742333453,5739828791223718091,2280393039130731721,1588852602603889874,445411842080224151,8791288724664543661,1312228440496358472,7842043430438839211,8918062751550302100,97864560856220116,8578337394764787797,8955827597447047991,2661538215621733870,1309534464063048515,2521259437257742304,5879281430057582518,2888326456072989786,8963665691141200528,7127880375964743837,7348952018466365844,4155554353883909481,8676932999351234122,3208862846515446505,4331110959003430729,609290930080873542,8778666003525415498,4362415377777721599,1663166869455193404,2364301059443779285,4372454785223755078,7146663172576619867,8875249842322988089,5044020108107415996,5507276772477022166,9152630912561631261,2047808035938410211,1859201722146403449,6678314124176532993,1499348066134289482,7621526656277966785,2523721281608520301,1902572134486386778,8412142908694495226,4084574379452209257,3298404027811332136,3610966965036770155,4761577528363626229,6465470356051806717,72569080722599968,3995414494349892683,8089083508106759424,8679543232414534303,7897842322164655397,7739502852455619826,281803494321189500,2699988966068970162,3814782859066704893,8937607261811577952,6103901022492925397,5348519265898205125,3128454483999038362,6875279727742654292,5389191780044997422,7379613871589699986,4547927740722856772,3617547527466775355,8904303106642262149,4228164178069186863,7427194173309082884,1738935675842818750,8258096922334561919,6949476728879284794,6945075794286371280,886333945922150669,4685598623921922552,5070886514478748893,7384397927314266548,7134911604961032226,2832222464557176639
4956828021710682172,4477705311003031616,6409850537092652214,6233108216488038898,9170591485854149599,621792777468994583,2717666667574786459,5685248939763845304,5127585350770801127,2041040890543498754,7045837465510598712,7992171786674576673,2539985359373190138,6428298333633724063,190669525435841335,1975801832671707253,2415283789091085456,2731479619292543832,6024126296722235153,4836728317166578236,4058921818269941117,3362314600162279570,787213778686258999,6648695994047029076,1829519640281097258,2277780371214584314,6338693177442089857,3687778372148497540,2140290200304231411,7195216244754262833,2192463946609064672,8061864672036750264,4319410591051558939,6264510007907251693,7808163133463345086,7217405730247544190,6046027141047153705,195812664017100683,2697324879728773739,467117676456519406,7527119148776165209,121649734447046477,7185635255260967453,3845409542350832965,8822219688864271824,1415252895825021352,6692455252418436174,5655057107933322579,5564905076036264954,874214688218442961,2995881142495705511,3712742102159423963,7569336270038485617,3051288318212801894,4867272569476733882,6093446143057736555,7230435449284049885,3924706267865356433,8136155535623188283,8013560198789595251,7800401364250807696,7821554195448835306,7657001742853299564,4851282939483705149,3284711940794535036,1442908761128573950,3306597367612101721,3925824624612532034,2246815420266175223,8777944024591082037,3845184531043285174,8892372334051735691,7801831109878275645,9218655216990171408,4028179918336830032,7881315300595048383,4488441438003955861,2913078364775091690,8853295730378568387,6257308451813169582,8460021088214711053,4854423113206515,3647042888155678046,953252897646789143,2759059438254111407,1784098546741545732,4278499789742126443,2454161687854327240,3435708725953959694,7226763103001609779,8489730974921909133,1749610567300044133,2329749686522210085,6811283429673042460,7119065060886148807,2486602091352014235,8153203298004020896,1591776634239178894,2009173190116911556,848716892411304760
6103843116568422078,665454628653957615,3526273190406405941,3406584619217887321,8010603619531234207,1223962481236612364,479849423042454173,3137785404363002610,5073936725395085089,115519780449031951,7747142614814257090,4449498038105296866,8547900625523160645,5724972593124034561,8360829895114736840,2388917335544730440,5982150235366286120,7970972789984286203,1783088830476001165,1666531754289221809,4940753362083872783,6583336409007490109,908682355347139018,715669945399876700,6980164679837806620,3024032138992906828,3826642607023297978,1177320792529138744,8443059702077525951,6915733513692662350,6664009497848316175,5661467082144980410,7084983894005045460,5790928139608362840,5690690092261233965,1919918924769948454,2369412759373213703,9156081150855553283,4589160521150362472,4184744749540328678,7542678328299922065,2710717632175474504,532988222400839975,3442128465279926150,283965346602782013,4995781705912763032,4891880536162968918,9222718026250621720,6534557116891985829,8975672994237650547,1771899769948547428,8763399185688720738,7245391392922995157,6117359657764018352,750019894001059747,5845266981045414399,4962773808781535219,1038109850548627641,3606522232314032488,641595673330475842,4736417470784036870,7322693466450493692,2425593993072856130,7867513477510936881,8593674117537757955,8186113789728901432,3126061045148603305,3863548281749599657,4928621156932336756,709981940877079147,6883335994173550990,1105546256418654991,6597891098743284530,8668254365659577025,8235629181671118749,5670591329247151601,3197870304070279987,8261521774985383958,6945497081267602194,2252180424245590941,2552169181350516255,2221335985862542874,4547286583746298078,9123168860414817176,6615663285300041662,8370516075125502776,2495367980781290695,9077386611848018094,3435399369491934938,6925769408172305582,1566596817584356434,8540977048575934569,4862091528502646436,7086229591122418157,1080708623852894655,7870092227931413962,1599467631277467939,8672695111069488688,7781261484582292569,1769941980911947566
4929518861615806158,3324401457564446411,5438171951595521347,3718016557233032381,653190059083932538,4456764769572533777,8832247639840351385,491342217645080255,318051224364616760,8487482641340972364,1768944527620515873,7863748767843415523,6271358519535001283,337479354483811497,581409441052931928,4850214326196612000,1604196038500744822,7786106292837064538,6530732945333030155,7870929351860113587,1217296944947402385,8236745290818233141,6579373291225250309,4105620736426108867,4034140256732671415,5213624734451829704,8539627271225298395,4031183646573741885,5085686728362016361,6813316608865805747,5576558952340783590,4992218680959237555,3970884996395824763,5854935005827366545,5944431209033043005,7617059755728302613,4943131759115907306,3396321437419604257,6454516983076641069,932224286307714704,2963803958147321428,5813599987604826351,6687821739635707968,1424667613684528861,5631190614170695809,2381070490476981033,3568804789254717031,787261136456100577,4467627255701220060,6777723285950513857,8504985280728509065,8260421276162368699,6139628078188156593,7322526905172588210,3013066524898850026,6038594973101823394,6649406860752480415,8450282653500192359,8176733245209394754,2109750142625488244,8636216024529837437,649514165366287695,7308208320631758218,4635448449575908426,641888437244430847,4918910499115809401,5121242652215370112,8401521722726784130,7151618235576619138,4636967920511614913,4812147323196731248,4670745017660395457,2026496753802238574,6426798506658892385,5825067067485798088,7322734010014930271,8915654944385600333,8338846903088391055,7077661557232539048,8602487866020589143,5155733321245569208,503698617988993863,7166405576477965406,5740755939494249394,4661658430202971904,7126122241519644017,7087897995218321658,7402073388315723713,8669126114637091871,599885422538661716,1802773957389164370,2439155767629076430,5498677210582097140,6049676498407976009,1506895875666621508,5249162204713674501,1319227621237032190,5821759443023980103,3600687071898522269,4228123324003586439
3056821690898260443,5705509084945101837,613714859432658354,9097049192310447111,1847691436803529255,7892448469346877921,2163359147678027989,3805544418497118288,523515724835065955,335748874307777570,722723649827755654,395433552761941598,5292734048545643996,7098229376606353374,8660593574977191671,5340020717363204506,771939296822771145,8242081939841828136,5425139586692245229,6074873312151894506,8468751246575281440,8107734834449296817,703191845972564722,9062762752477995824,6628192506572982819,372801576641133657,8955030515440227877,7852796076737738890,3615078363878265689,4646221083987225181,5061471797919445462,7731451304472558986,5915160647848260074,7348360638113027428,2458219984354988345,8550825653274095134,6694867342215343094,3798475857903662587,5542092616907233026,2126128134742171906,5490650551213670295,940551585304530452,7246058182044528461,5488894746848525889,7907599337418852937,7454914262608157625,2848013351679834733,5215893907534151370,7052621129183176216,8406103978919620713,3837357893775183448,6539848294118705875,469034752501268943,4660871874456360580,3945377678743198762,3077236977556104015,1692699349754078222,7669099311393243945,7500816789270772851,8769352136184691273,6979119174140936371,4458785191082706706,1321747536498209472,2725764191756203459,6721366455493962752,1535655878382482643,8699531860402152881,1002060783755762879,8414176463599432024,6446039549012058399,2655141226242433482,8541035003345628389,824344872896827907,9146485929441100283,8372653684301533864,7915882163129339582,5457014500095312361,6308339180304065187,8152723504386533524,8825069940873723718,5048070975675992803,3919893838749928182,92152199965340348,5671671870513186808,3834641084424311823,1495594177244680474,1801831443704887859,9107630371387174918,4671793413579882009,3203963813106582439,5654791426374220071,8805976877291034710,8996333100439839317,7504300277520221749,8968747773524113312,5881609263783560032,2861348465603447092,6233578619916026060,8928059901794090074,4241422311436565209
4411712542608672144,7931499986191690532,8433350135125292974,5278707400849618431,8938596288837886487,1631770742788304753,3423635628772195441,7248649131320458952,9050291062555105073,1308578948452426779,4282792259239065898,3190949443418190279,7051459061275867130,5646616515837988674,7740916728915657276,455396770575847273,3809618247187644911,6905830516884705970,391284337850299963,9059341449984353429,9063557684591859639,7024637988174209692,2510118425503771785,2187213303578415691,1769594757512761156,9167337129549092631,1596887826950656910,950642353675711552,5003552395020864249,81608204452646263,4602670067612124872,5316791959925885444,3979196141035999331,5022261526349051997,4624837040146172472,8794975185994616298,6031506854681563308,4359624730416437581,1013092272615786231,3813036090252529667,8806936591968525080,739019439543381178,7149016850779658374,5229692997108816782,1539161457265103682,5999676729521948520,2382251525838092586,1362357466922737118,1648956439051753975,8955280366230666469,3362761354461585160,5182464243097474580,587193767357114120,588540105782817810,4384901276120230954,6785385754621031012,3692139933824349890,2805915275548956008,6638626476044089482,5414476653837062860,8744099571649865568,2072675638821009120,7056342823661382615,2961010924405112293,1505653750846667887,3284939074231619676,4174093727012239328,3781968703595688893,6763702401724907357,1984214439573997686,6672143237297781850,6168532695703378712,7908768651376394406,2391651181769513229,138634169969753886,4984604336019354174,390316187895244929,8512970640400300457,1791148297051699261,3735769192981979009,3632087527049502321,8525870056210920846,1037726177065684347,8021573081683102098,4024482459694259851,7353744788143007083,7228374300347435759,4300092591002539821,8309389834788398408,3643122217502455585,4089689061205859558,5982015600961584102,561085934773450778,4259372866933827264,3846177586171577657,5235035984172019318,5454276344319104748,500042940575241987,8157573629093477502,55782546077287719
846036005186589924,2111621420958218194,2348056288896256500,8022498875434603629,8702454191666392417,525587982577534450,5549464529335362861,2760716477542312123,2542318102408696112,4594584331423552814,8706189831857910646,106331074575591459,6605403260250489658,2102237657697058222,7195017234632174456,939141876845902690,1705312862646911223,115897808057947536,8043262213201420390,5439865310262379048,1545598980489949308,748147630110833864,7666414846993918663,6603586883404579769,3522386169395398639,5459650490045007738,4520619012955635039,89501464684133234,3314045500432158342,3448717260317897633,3673601261742564707,2056031922063192803,2740782509979289769,1869498990361503089,3548472817750635622,5859166154077407565,717572388425426983,6343562141064674266,1128291016016802874,6517007656959245240,2065637501037202662,22095585694547388,4453400062333145812,7626879871355354841,7308425404554681866,4460410003271653997,8059803693233518084,8883124814225982663,487345463219242650,3567421222573200015,4102111407207926033,970066693087066321,1646753071925519966,6281907696751650689,6675300000023619283,3239951264265557628,332464569749040424,8430183941500367279,8912428815020714035,179796789754838906,1299450867765811479,3544982095096441196,3620044596179214237,8445863755176736484,7514580888990912706,7532597804658564614,3258579982961984260,1564586648684298527,7366467756741971267,5842504957675201028,3543351857438618197,5261946264023186004,4274087103643298873,4008933423020027418,2049916372147778984,7825378556826932085,4151532620587956056,2460947613757507429,9103701117946341726,4330609976728271768,2624559173627808168,7265347593122960075,8290511335138096812,699678870685713378,8607616356455179731,7312869390785097405,2063928746916061944,4722443939971010385,1605491821873995903,2613237572520316692,7596796868206973816,2916124931943398081,5947007569890694565,8743279672350522174,2535729540252385837,3610320875727863528,1285660289867198366,4377806652257198471,1838566869892130836,1575380200294388165
449963988689253317,8059224791688379022,2774564122261547643,4689251271092082524,7966123937276006060,6634055985521684454,3284324043359694329,8929566723891511780,4277392569608169194,1760681446814125622,1818576773856268403,4517404668322665957,7987544039202616638,1044703792841882614,1882534509824453469,3444071600724499853,6078093525139495455,6113913690568060605,8872371752457443495,9105858823138583658,1340662557225961415,9170469195958252243,4923537513104811938,8951657743568567220,8045507337978842413,4665897415093596867,7376413683575570354,7101347793653989803,3005798783624737669,1351665081130361304,7745168290075176267,7714732705039301877,5329704420776391669,2281581937898779818,4951647010780547656,2591868128538143249,6197033392634777870,4597470645996989183,8666299526254811227,4223952275030757152,1440832251818401472,738583481412120178,6625868441607213520,4495455724935666357,2418295028535873272,7982461774403697083,769126818924343153,3276844063380369050,4401222817919444808,1543352246856051794,3686447445130556525,7273881593045879907,2402237385512867238,564641828334267767,3679721419795479580,3865584168257439751,7424393825845052216,9089930928239259966,1660608376851534942,7149636511965193891,5715685549879088951,5263977246178896293,3592068775755164912,1166442557643678877,8314456787084680272,3084234713965649324,4297357653999591977,6247273482498616374,3297809730657638765,3984601092472399183,6905375746470362513,334798219653007076,125572281574299559,2441537974842140701,5820575580442070805,4450299377691170950,3120776192535327880,746089360017511278,4955537064272022960,5786657208731495982,3497936890553702422,4478770884526360737,1931722349144920891,2943039717079873293,5532404983638654848,7683523920570459801,5518401578831107513,7445321601828359758,7572288906777033931,3267879881762366288,7188842470642691029,1985434677678029622,4788108574192585507,3409180147232286161,429116511835856365,1472720565806038441,6478016835706297325,579931431405899219,3116393456787771940,6084491705954302587
